scope	group_id	endpoint_family	normalized_unit	n	bin_index	lower_inclusive	upper	upper_inclusive	count	assay_family	parameter_basis	parameter_semantics	target_transform
endpoint_semantics_unit_descriptive	ENDPOINTUNIT1:490506e62c71a9db62fa	solubility	log10(mass_ratio_of_solute_to_solvent)	3	4	-1.43630065498	-1.19314197048	true	1	from_the_density_plateau	mass_ratio_of_solute_to_solvent	solubility	log10
endpoint_semantics_unit_descriptive	ENDPOINTUNIT1:7e63523969fc30695ace	solubility	log10(mole_fraction)	36	0	-4.50031291738	-4.17731554702	false	3	uv_spectra	mole_fraction	solubility	log10
endpoint_semantics_unit_descriptive	ENDPOINTUNIT1:7e63523969fc30695ace	solubility	log10(mole_fraction)	36	1	-4.17731554702	-3.85431817666	false	2	uv_spectra	mole_fraction	solubility	log10
endpoint_semantics_unit_descriptive	ENDPOINTUNIT1:7e63523969fc30695ace	solubility	log10(mole_fraction)	36	2	-3.85431817666	-3.5313208063	false	4	uv_spectra	mole_fraction	solubility	log10
endpoint_semantics_unit_descriptive	ENDPOINTUNIT1:7e63523969fc30695ace	solubility	log10(mole_fraction)	36	3	-3.5313208063	-3.20832343595	false	9	uv_spectra	mole_fraction	solubility	log10
endpoint_semantics_unit_descriptive	ENDPOINTUNIT1:7e63523969fc30695ace	solubility	log10(mole_fraction)	36	4	-3.20832343595	-2.88532606559	false	10	uv_spectra	mole_fraction	solubility	log10
endpoint_semantics_unit_descriptive	ENDPOINTUNIT1:7e63523969fc30695ace	solubility	log10(mole_fraction)	36	5	-2.88532606559	-2.56232869523	true	8	uv_spectra	mole_fraction	solubility	log10
endpoint_semantics_unit_descriptive	ENDPOINTUNIT1:db2b989f1e83abea4248	solubility	log10(mol/L)	6	0	-5.55284196866	-5.23672213399	false	1	kinetic_solubility_1_5_h_ro_c006261d	um	solubility	log10
endpoint_semantics_unit_descriptive	ENDPOINTUNIT1:db2b989f1e83abea4248	solubility	log10(mol/L)	6	1	-5.23672213399	-4.92060229932	false	1	kinetic_solubility_1_5_h_ro_c006261d	um	solubility	log10
endpoint_semantics_unit_descriptive	ENDPOINTUNIT1:db2b989f1e83abea4248	solubility	log10(mol/L)	6	2	-4.92060229932	-4.60448246465	false	1	kinetic_solubility_1_5_h_ro_c006261d	um	solubility	log10
endpoint_semantics_unit_descriptive	ENDPOINTUNIT1:db2b989f1e83abea4248	solubility	log10(mol/L)	6	3	-4.60448246465	-4.28836262998	false	2	kinetic_solubility_1_5_h_ro_c006261d	um	solubility	log10
endpoint_semantics_unit_descriptive	ENDPOINTUNIT1:db2b989f1e83abea4248	solubility	log10(mol/L)	6	4	-4.28836262998	-3.97224279531	true	1	kinetic_solubility_1_5_h_ro_c006261d	um	solubility	log10
endpoint_semantics_unit_descriptive	ENDPOINTUNIT1:82de212abdad1f91c334	solubility	log10(mol/L)	35	0	-5.39794000867	-5.33390714766	false	1	maximum_concentration_at_wh_7567adfa	um	solubility	log10
endpoint_semantics_unit_descriptive	ENDPOINTUNIT1:82de212abdad1f91c334	solubility	log10(mol/L)	35	1	-5.33390714766	-5.26987428665	false	0	maximum_concentration_at_wh_7567adfa	um	solubility	log10
endpoint_semantics_unit_descriptive	ENDPOINTUNIT1:82de212abdad1f91c334	solubility	log10(mol/L)	35	2	-5.26987428665	-5.20584142564	false	0	maximum_concentration_at_wh_7567adfa	um	solubility	log10
endpoint_semantics_unit_descriptive	ENDPOINTUNIT1:82de212abdad1f91c334	solubility	log10(mol/L)	35	3	-5.20584142564	-5.14180856463	false	0	maximum_concentration_at_wh_7567adfa	um	solubility	log10
endpoint_semantics_unit_descriptive	ENDPOINTUNIT1:82de212abdad1f91c334	solubility	log10(mol/L)	35	4	-5.14180856463	-5.07777570361	false	0	maximum_concentration_at_wh_7567adfa	um	solubility	log10
endpoint_semantics_unit_descriptive	ENDPOINTUNIT1:82de212abdad1f91c334	solubility	log10(mol/L)	35	5	-5.07777570361	-5.0137428426	false	0	maximum_concentration_at_wh_7567adfa	um	solubility	log10
endpoint_semantics_unit_descriptive	ENDPOINTUNIT1:82de212abdad1f91c334	solubility	log10(mol/L)	35	6	-5.0137428426	-4.94970998159	false	0	maximum_concentration_at_wh_7567adfa	um	solubility	log10
endpoint_semantics_unit_descriptive	ENDPOINTUNIT1:82de212abdad1f91c334	solubility	log10(mol/L)	35	7	-4.94970998159	-4.88567712058	false	0	maximum_concentration_at_wh_7567adfa	um	solubility	log10
endpoint_semantics_unit_descriptive	ENDPOINTUNIT1:82de212abdad1f91c334	solubility	log10(mol/L)	35	8	-4.88567712058	-4.82164425957	false	0	maximum_concentration_at_wh_7567adfa	um	solubility	log10
endpoint_semantics_unit_descriptive	ENDPOINTUNIT1:82de212abdad1f91c334	solubility	log10(mol/L)	35	9	-4.82164425957	-4.75761139856	false	0	maximum_concentration_at_wh_7567adfa	um	solubility	log10
endpoint_semantics_unit_descriptive	ENDPOINTUNIT1:82de212abdad1f91c334	solubility	log10(mol/L)	35	10	-4.75761139856	-4.69357853755	false	0	maximum_concentration_at_wh_7567adfa	um	solubility	log10
endpoint_semantics_unit_descriptive	ENDPOINTUNIT1:82de212abdad1f91c334	solubility	log10(mol/L)	35	11	-4.69357853755	-4.62954567654	false	0	maximum_concentration_at_wh_7567adfa	um	solubility	log10
endpoint_semantics_unit_descriptive	ENDPOINTUNIT1:82de212abdad1f91c334	solubility	log10(mol/L)	35	12	-4.62954567654	-4.56551281553	false	0	maximum_concentration_at_wh_7567adfa	um	solubility	log10
endpoint_semantics_unit_descriptive	ENDPOINTUNIT1:82de212abdad1f91c334	solubility	log10(mol/L)	35	13	-4.56551281553	-4.50147995451	false	0	maximum_concentration_at_wh_7567adfa	um	solubility	log10
endpoint_semantics_unit_descriptive	ENDPOINTUNIT1:82de212abdad1f91c334	solubility	log10(mol/L)	35	14	-4.50147995451	-4.4374470935	false	0	maximum_concentration_at_wh_7567adfa	um	solubility	log10
endpoint_semantics_unit_descriptive	ENDPOINTUNIT1:82de212abdad1f91c334	solubility	log10(mol/L)	35	15	-4.4374470935	-4.37341423249	false	0	maximum_concentration_at_wh_7567adfa	um	solubility	log10
endpoint_semantics_unit_descriptive	ENDPOINTUNIT1:82de212abdad1f91c334	solubility	log10(mol/L)	35	16	-4.37341423249	-4.30938137148	false	0	maximum_concentration_at_wh_7567adfa	um	solubility	log10
endpoint_semantics_unit_descriptive	ENDPOINTUNIT1:82de212abdad1f91c334	solubility	log10(mol/L)	35	17	-4.30938137148	-4.24534851047	false	0	maximum_concentration_at_wh_7567adfa	um	solubility	log10
endpoint_semantics_unit_descriptive	ENDPOINTUNIT1:82de212abdad1f91c334	solubility	log10(mol/L)	35	18	-4.24534851047	-4.18131564946	false	0	maximum_concentration_at_wh_7567adfa	um	solubility	log10
endpoint_semantics_unit_descriptive	ENDPOINTUNIT1:82de212abdad1f91c334	solubility	log10(mol/L)	35	19	-4.18131564946	-4.11728278845	false	0	maximum_concentration_at_wh_7567adfa	um	solubility	log10
endpoint_semantics_unit_descriptive	ENDPOINTUNIT1:82de212abdad1f91c334	solubility	log10(mol/L)	35	20	-4.11728278845	-4.05324992744	false	0	maximum_concentration_at_wh_7567adfa	um	solubility	log10
endpoint_semantics_unit_descriptive	ENDPOINTUNIT1:82de212abdad1f91c334	solubility	log10(mol/L)	35	21	-4.05324992744	-3.98921706643	false	0	maximum_concentration_at_wh_7567adfa	um	solubility	log10
endpoint_semantics_unit_descriptive	ENDPOINTUNIT1:82de212abdad1f91c334	solubility	log10(mol/L)	35	22	-3.98921706643	-3.92518420542	false	0	maximum_concentration_at_wh_7567adfa	um	solubility	log10
endpoint_semantics_unit_descriptive	ENDPOINTUNIT1:82de212abdad1f91c334	solubility	log10(mol/L)	35	23	-3.92518420542	-3.8611513444	false	1	maximum_concentration_at_wh_7567adfa	um	solubility	log10
endpoint_semantics_unit_descriptive	ENDPOINTUNIT1:82de212abdad1f91c334	solubility	log10(mol/L)	35	24	-3.8611513444	-3.79711848339	false	0	maximum_concentration_at_wh_7567adfa	um	solubility	log10
endpoint_semantics_unit_descriptive	ENDPOINTUNIT1:82de212abdad1f91c334	solubility	log10(mol/L)	35	25	-3.79711848339	-3.73308562238	false	1	maximum_concentration_at_wh_7567adfa	um	solubility	log10
endpoint_semantics_unit_descriptive	ENDPOINTUNIT1:82de212abdad1f91c334	solubility	log10(mol/L)	35	26	-3.73308562238	-3.66905276137	false	0	maximum_concentration_at_wh_7567adfa	um	solubility	log10
endpoint_semantics_unit_descriptive	ENDPOINTUNIT1:82de212abdad1f91c334	solubility	log10(mol/L)	35	27	-3.66905276137	-3.60501990036	false	1	maximum_concentration_at_wh_7567adfa	um	solubility	log10
endpoint_semantics_unit_descriptive	ENDPOINTUNIT1:82de212abdad1f91c334	solubility	log10(mol/L)	35	28	-3.60501990036	-3.54098703935	false	0	maximum_concentration_at_wh_7567adfa	um	solubility	log10
endpoint_semantics_unit_descriptive	ENDPOINTUNIT1:82de212abdad1f91c334	solubility	log10(mol/L)	35	29	-3.54098703935	-3.47695417834	false	0	maximum_concentration_at_wh_7567adfa	um	solubility	log10
endpoint_semantics_unit_descriptive	ENDPOINTUNIT1:82de212abdad1f91c334	solubility	log10(mol/L)	35	30	-3.47695417834	-3.41292131733	false	0	maximum_concentration_at_wh_7567adfa	um	solubility	log10
endpoint_semantics_unit_descriptive	ENDPOINTUNIT1:82de212abdad1f91c334	solubility	log10(mol/L)	35	31	-3.41292131733	-3.34888845632	false	1	maximum_concentration_at_wh_7567adfa	um	solubility	log10
endpoint_semantics_unit_descriptive	ENDPOINTUNIT1:82de212abdad1f91c334	solubility	log10(mol/L)	35	32	-3.34888845632	-3.2848555953	false	2	maximum_concentration_at_wh_7567adfa	um	solubility	log10
endpoint_semantics_unit_descriptive	ENDPOINTUNIT1:82de212abdad1f91c334	solubility	log10(mol/L)	35	33	-3.2848555953	-3.22082273429	false	2	maximum_concentration_at_wh_7567adfa	um	solubility	log10
endpoint_semantics_unit_descriptive	ENDPOINTUNIT1:82de212abdad1f91c334	solubility	log10(mol/L)	35	34	-3.22082273429	-3.15678987328	false	11	maximum_concentration_at_wh_7567adfa	um	solubility	log10
endpoint_semantics_unit_descriptive	ENDPOINTUNIT1:82de212abdad1f91c334	solubility	log10(mol/L)	35	35	-3.15678987328	-3.09275701227	false	9	maximum_concentration_at_wh_7567adfa	um	solubility	log10
endpoint_semantics_unit_descriptive	ENDPOINTUNIT1:82de212abdad1f91c334	solubility	log10(mol/L)	35	36	-3.09275701227	-3.02872415126	true	6	maximum_concentration_at_wh_7567adfa	um	solubility	log10
